,comment
1317,回复@我是kiki嗯:你有点可爱啊 
1318,回复@我是kiki嗯:你有点可爱啊 
1319,我从没想过我这辈子居然会有一次站在蔡徐坤这边 
1320,回复@坤坤养大的蔡夫人:但是我不得不说她自己爱怎么作，跟我们没关系。但是没事蹭热度就有点过分了。还有那个卢博伟，人家在怎么开挂也跟她没关系。哪怕是没热度也别拉上别人。 
1321,蟹蟹哈 
1322,哈哈哈哈 
1323,我坤好惨一男的，巨C你能配？ 
1324,蟹蟹 
1325,回复@乖巧巧:谢谢你鸭 
1326,谢谢哈 
1327,回复@抽风的卧蚕:我们要尊老爱幼哦 
1328,@青楚雾阮 
1329,害怕了。。。 
1330,回复@减负:看坤坤也就图一冲，要过日子还得是乔碧螺 
1331,回复@_____MH: 
1332,回复@-真的没有糖-:哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1333,回复@-真的没有糖-:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1334,呸 
1335,呸 
1336,回复@减负:刨去性别 虚鲲比你强多了 
1337,回复@阿花啊阿:全靠同行衬托 
1338,回复@路人灵能百分百之龙套:谢谢 
1339,@蔡徐坤 
1340,脑子不用建议捐给有需要的人，带你爹出场真low 
1341,回复@Spoem_TIDE:谢谢谢谢 
1342,回复@减负:我是ikun但是我jio的好好看哦 
1343,回复@ig_王朝:可以剪个视频 发b站 
1344,得了吧你，你有蔡徐坤三个重 
1345,别恶心人了，你不配 
1346,回复@生气鸡块:hhhh鸡哥来了 
1347,回复@薄荷糖超好吃啊: 
1348,回复@减负:哇塞，好看呀 
1349,求求您去整容吧 
1350, 
1351, 
1352,这是我见过对蔡徐坤最温柔的地方了 
1353,你这种东西不配 
1354,回复@靓哥很拽08846:加油💪 
1355,回复@-真的没有糖-:我爱了这图🌚 
1356,拉坤坤当你挡箭牌吸引火力呢？不想被喷干嘛要骗人？？？？ 
1357,回复@减负: 
1358,回复@-佛系啊叹-:没事，我昨天循环了一晚上cxk的歌，海星 
1359,过分了哈，人家榜一去叙利亚了，榜二深夜  边铺铁轨  边扛火车  跑路都没说什么，你们就这么喷人 
1360,回复@抗压吧务团队_1:???危险发言 
1361,素质真低，你配🐴 
1362,回复@隔壁班的可欣:加油💪 
1363,回复@syokk:一起赚 
1364,回复@八月宁6888:好的 
1365,请问殿下什么时候再开播呀 #乔碧萝殿下# 
1366,滚！ 
1367,回复@茶樹樹喲:谢谢 
1368,回复@茶樹樹喲:谢谢 
1369,回复@叔叔计算机计算机:是你自己承认的，不怪我 
1370,回复@减负:我真是ikun但是我还是哈哈哈哈哈哈哈真的忍不住哈哈哈哈哈哈哈哈哈 
1371,回复@抗压吧务团队_1:🐮 🍺 
1372,人生没有过不去的坎，坤坤也经历过全网黑，挺过去就好，但您不应该用他来洗白，害人害己，既然事实摆在这里，您就应该从正能量出发，您可以以自己为例，告诫大家网恋需谨慎，从好的方面出发，希望您这条微博没有恶意，只是没找到好的方法而以，这个世界需要爱，也请您呵护爱 
1373,原来有一天，我也能和ikun战在一起 
1374,回复@Daryl爱金融:谢谢 
1375,58好意思叫人家哥哥 
1376,回复@减负:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈评论ikun都被黑整乐了哈哈哈哈哈哈哈哈哈哈哈哈我不行了 
1377,回复@凉凉凉凉茶_:来把姐妹的宝马开过来接 
1378,大快人心 哈哈哈哈哈 你炒作 炒你妈呢 
1379,要脸吗 
1380,奶奶悠着点  年龄那么大了 
1381,回复@宝贝生气我就生气-:五个哈哈哈哈哈 
1382,被封杀了，噗 
1383,回复@KanyeWestomari:你们这些评论员是想看奶奶抖胸吗？瑟琴！ 
1384,回复@凉凉凉凉茶_:欢迎呀 
1385,保护我坤 
1386,回复@patata帕塔塔:我也 
1387,回复@啵啵的青柚:我草姐妹还我头哈哈哈哈哈哈哈哈哈哈哈 
1388,回复@爱咋咋地Candy:是的 
1389,滚 
1390,回复@Amber吖琪琪77:快给奶奶道歉，忘记我们的规矩了嘛 
1391,奶奶您好 
1392,奶奶叫我们哥哥 
1393,回复@愛喝奶茶的小狐狸呀:说了多少遍，带 
1394,回复@乖巧巧:卧槽我第一次觉得你们ikun可爱 
1395,回复@v睿哥:来给小姐妹上菜 
1396,回复@乖巧巧:谢谢 
1397,回复@浪浪浪浪九JUNE:蟹蟹姐妹 真的好好看! 
1398,谁是你哥哥，我是个女的，还有，你那么老，是想让我们陪你一起变老么 
1399,回复@甜菜花生酱香饼:我也 
1400,回复@浪浪浪浪九JUNE:蟹蟹姐妹 真的好好看! 
1401,谁是你哥哥，我是个女的，还有，你那么老，是想让我们陪你一起变老么 
1402,回复@甜菜花生酱香饼:我也 
1403,奶奶，我.....我爱坤坤 
1404,回复@减负:绝了 
1405,你的年龄和体重都比坤坤大好几倍，我还怀疑你直播用变声器了呢 
1406,回复@林庸卿想给你摘星星:谢谢姐姐呜呜呜！ 
1407,这波我站坤坤 
1408,回复@抗压吧务团队_1:兄弟认真的嘛 
1409,回复@_____MH:cxk至少会打篮球？ 
1410,回复@南枝樱野:是choker兔的新年sp!巨好看! 
1411,回复@抗压吧务团队_1:兄弟不是一般人 
1412,我在叙利亚的朋友说有一位中国同胞25号当晚赶到叙利亚，一人歼灭了敌方五百多号人，而且嘴里一直怒骂乔碧罗 
1413,回复@今天也好饿啊_:尊老!叫奶奶 
1414,回复@今天也好饿啊_:尊老!叫奶奶 
1415,回复@82g桉葉冰:会说话就写本书 
1416,回复@减负:比她好看多了 
1417,回复@小柒月1:滴。老奶奶卡 
1418,回复@小疏影儿:发射小心心❤ 
1419,回复@-真的没有糖-:姐妹我想求原图 
1420,回复@坤BBa:坐下。。正常操作 
1421,回复@抗压吧务团队_1: 
1422,回复@小葵你怎么那么可爱丫:眨眨 
1423,回复@_奶甜困:这不就是平常的样子吗？ 
1424,回复@voice夏沐:哈哈哈老哥，迎娶乔碧萝，走向人生巅峰，想想还有点小激动 
1425,回复@_Nini_ni:唉这次压坤坤 
1426,支持坤坤，你算个毛线 
1427,你可比鸡你太美猛多了 
1428,回复@_Nini_ni:这层黑粉真的要笑死我了😂 😂 
1429,回复@_Nini_ni:只有我们黑粉才能黑坤坤 您配个几把? 
1430,别想了，我这次站坤坤（我是友军） 
1431,回复@你的敌壹:不是骂你啦 是在讲评论里的一些人 
1432,这时候知道是欺骗了。当初蔡徐坤被p黑照我看玩得挺嗨。一群群键盘侠和网络喷子把网络搞得乌烟瘴气。到最后出事情就躲在被窝里不敢出声。你们骂够了，他ma 滚回自己的世界去，先把自己收拾好，在给别人讲道理。这些人歪道理倒不少。搞得自己多聪明别啥都不知道瞎咋呼。劝告网络喷子和键盘侠做个善良的人 
1433,蔡徐坤看到多伤心💔 
1434,回复@茶樹樹喲:谢谢鸭 
1435,回复@绿藻头O_o:这里ikun也很可可的 
1436,回复@减负:我一个粉丝嚯哈哈哈哈哈哈哈哈，我不能笑，憋住，我儿子嚯哈哈哈哈哈哈哈 
1437,只有我们能黑坤坤，您配个几把啊 
1438,回复@坤味的梓宝鸭:你们真的好可爱哦 
1439,别带蔡队，谢谢 
1440,回复@抗压吧务团队_1:你干嘛 
1441,回复@萱802:会的呀！wwww我就是一个三心二意的人现在心里有易烊千玺，现在又因为ikun粉了cxk 
1442,回复@融冬啊:哈哈哈哈哈哈哈，突如其来给我比个枪，你也太可爱了吧 
1443,你有没有素质呀！请你不要把我家坤坤拿出来比较，你有意思吗？不是我说你这些事你的家人知道吗？ 
1444,你有没有素质呀！请你不要把我家坤坤拿出来比较，你有意思吗？不是我说你这些事你的家人知道吗？ 
1445,回复@貪嗜蜜意:这个鸡咪好可爱啊 
1446,回复@云深一人一骑:哈哈，好可爱啊! 
1447,回复@syokk:朋友，有饭一起恰好吗 
1448,因为你我都把直播戒了 
1449,我寻思蔡徐坤让爷开心了几个月，宁却一直辣爷眼睛，宁配和坤坤比?给爷爬 
1450,回复@Renesemee-:爱了爱了 
1451,回复@减负:卧槽。我寻思为什么蔡徐坤不是女的。 
1452,奶奶好 
1453,回复@暴躁奶昔护我酒:哈哈哈哈哈哈你楼下可爱死了！ 
1454,谁是你哥哥？又想误导谁？ 
1455,回复@-真的没有糖-:卧槽这张好帅！！！爱了爱了 
1456,回复@Dream勿念:嘿，兄dei，是只因你太美哦 
1457,回复@甜kun:哈哈哈哈哈哈哈 
1458,回复@蔡小葵的陈小坎:其实黑粉们还是喜欢理智粉啦给你比个枪（这个是肖战的梗不是骂人哦！） 
1459,回复@_Nini_ni:突然感觉这乔碧罗是坤坤公司请来洗白坤坤的xswl哈哈哈哈 
1460,回复@茉莉圈圈圈:奶奶以为嘲蔡就能挽回在直男心中的地位 果然人丑屁事多 
1461,回复@Luboyann_:你也太可爱了吧，可爱到我了 
1462,回复@Luboyann_:你也太可爱了吧，可爱到我了 
1463,回复@神秘靓妹·:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
1464,我去我服了 蔡徐坤是你爹嘛？跟风玩一下就好了 久了就不好玩儿了 懂? 
1465,叫爸爸 
1466,回复@那么以后我就跟别人走了:怕被奶奶碰瓷 
1467,闭嘴肥婆 
1468,回复@patata帕塔塔:真的  双眼眼泪哇哇直流啊 
1469,回复@蔡徐坤后入孙笑川:哈哈哈哈哈哈哈哈哈哈 
1470,回复@或许彡命中注定:我们白着呢 
1471,回复@减负:哈哈哈哈哈哈哈哈哈哈竟然真的很好看 
1472,回复@7号银河:黑粉也有原则谢谢宁 
1473,回复@一个自带月亮光环的女子:来了 
1474,这样啊，坤坤是您老无法超越的男人 
1475,回复@抗压吧务团队_1:侮辱尸体是要判刑的 
1476,回复@我是kiki嗯:我觉得你可以试着了解他 
1477,噗，你说的是蔡徐坤？太自恋了 
1478,回复@执手听风吟_:你笑起来的样子，像极了乔碧萝殿下 
1479,回复@kunsuper:还有嗷 来自是什么意思粉丝要搞清楚嗷 
1480,回复@小桌每天开心:哈哈哈哈哈哈哈我怕被碰瓷啊 
1481,回复@kunsuper:还有句什么你说啊 
1482,回复@-真的没有糖-:爱了爱了 
1483,回复@_晴子Sama:谢谢 
1484,回复@Suc_1356:谢谢宁！欢迎！新歌了解一哈 
1485,按f进入幻影坦克。 
1486,别叫我哥哥 我们还小 
1487,回复@璃容Lily:人家58年呢 
1488,回复@甜甜泡芙_:那个直播！我真的慌死 
1489,回复@动感超人万大毛:谢谢你鸭! 
1490,~●█〓██▄▄▄▄▄▄ ●　●　● ▄▅██████▅▄▃▂ ██████████████ ◥⊙▲⊙▲⊙▲⊙▲⊙▲⊙▲◤ 
1491,别叫我哥哥 叫我孙子 
1492,回复@_____MH:人家是坦克 
1493,就你，太把自己当回事了吧 
1494,回复@是轻烟:谢谢宁 
1495,回复@乖巧巧:谢谢姐妹 
1496,回复@Renesemee-:怎么和奶奶说话的呢 不怕碰瓷上身啊？ 
1497,回复@乖巧巧:谢谢谢谢谢谢 
1498,虽然我讨厌坤坤，但这次我站坤坤这边 
1499,回复@-真的没有糖-:姐妹你好棒！ 
1500,回复@阿花啊阿:这层黑粉真的好可爱 
1501,回复@或许彡命中注定:我们很白 
1502,我寻思着您比蔡徐坤大了三个蔡徐坤吧，带宁🐴的蔡徐坤啊，滚，没有底线的低飞蜜蜂 
1503,蔡徐坤又做错了什么 
1504,蔡徐坤又做错了什么 
1505,您蹭热度好玩嘛 
1506,这么抗压？建议前RNG打上单. 
1507,回复@_____MH:至少三个吧? 
1508,回复@动感超人万大毛:谢谢 
1509,回复@凉凉凉凉茶_:欢迎 入股不亏哦 
1510,回复@乖巧巧:谢谢（鞠躬）欢迎（撒花） 
1511,回复@Luboyann_:哈哈哈哈哈好可爱 
1512,回复@patata帕塔塔:真的好小心翼翼啊 就害怕一说错什么话 就又给坤招黑了 
1513,能别带蔡徐坤吗？以为他没粉丝是吗...我兔了 
1514,本来以为是网络暴力，我还觉得你有点可怜，不过现在看来啊，宁就是活该欠揍 
1515,她肯定没有58，只是长得太丑吧 
1516,蔡徐坤是你永远得不到的爸爸，好了你可以滚了 
1517,回复@不要错过奈渊渊:给我上去 
1518,回复@减负:哈哈哈哈哈哈哈哈哈哈哈 
1519,图片评论 ¡评论配图 
1520,至少人家蔡徐坤不骗人，你不配和蔡徐坤比 
1521,回复@Ya1e:就很棒哈哈哈哈哈 
1522,回复@淺笑嫣然-86:这有什么好酸的，我不酸胡歌不酸彭于晏，酸一只鸡吗 
1523,回复@想吃青菜烩面:upup 
1524,回复@老蔡头的橙子皮:巧了，我也这么觉得😂 
1525,回复@Suc_1356:欢迎 
1526,回复@乖巧巧:对啊你们口中的脑残粉都是伪ikun 都是给蔡徐坤招黑的 
1527,守护最好的坤坤，唱跳rap打篮球 
1528,回复@减负:我可能是假粉看到这张挺开心的 
1529,回复@减负:蔡徐坤颜值没得说 
1530,@看到小哥哥请滴滴我  哈哈哈坤坤在黑粉心里地位挺高的啊 
1531,回复@syokk:不是吧，她看起来就三十多岁呀 
1532,回复@顾拙言的甜心宝贝:哈哈哈哈哈可爱 
1533,强行洗白？真可怕 
1534,回复@Suc_1356:欢迎加入ikun大家族 
1535,回复@蔡徐坤后入孙笑川:吃乔碧萝殿下小拳拳一套 
1536,回复@橡皮擦擦掉的纯真59985:我本来就很喜欢坤坤 
1537,奶奶，请问您配🐴？ 
1538,回复@syokk:逗死我了，优秀 
1539,回复@昨夜观潮:谢谢哈 
1540,回复@-真的没有糖-:噗哈哈哈笑的满地找头 
1541,b站各位人马已经安排上了，奶奶的心愿由我们守护 
1542,回复@减负:？？有点好看，居然有点像豆豆子…… 
1543,回复@校语妍妍:十三岁xswl 
1544,回复@减负:哈哈哈哈哈哈哈哈哈哈是真的好看啊奶奶 这位乔奶奶 比你好看多了哈哈哈哈哈哈哈哈哈哈xswl 
1545,回复@syokk:带上脑子好吗，别人家说什么你都信 
1546,回复@_Nini_ni:@申明不是神明 
1547,回复@_Nini_ni:@申明不是神明 
1548,你配吗？自己什么样不知道吗？就算我不是cxk粉丝我也替他恶心 你也好意思说出这话 
1549,我寻思你妈可能确实死了 
1550,你叫人家哥哥 奶奶您老年痴呆吧 您可比人家坤坤大几轮呢 被黑了还要带着人家坤坤 您和他根本不在一个层次好吧 人家是明星 您是“萝莉”大妈 
1551,@安静的羔羊i 来看看评论 
1552,@章杭之_ 
1553,没有下限的小丑 
1554,你别跟菜鲲比，鲲起码比你好看，老臭批 
1555,mdzz还哥哥们 
1556,回复@Navi和芹菜炒芒果冰:上去 
1557,回复@抗压吧务团队_1:兄弟好这口啊，头皮发麻 
1558,回复@抗压吧务团队_1:兄弟好这口啊，头皮发麻 
1559,回复@今天有向Justin看齐么:跟菜鲲比 鲲甩她十条街 
1560,回复@_Nini_ni:这次cxk 
1561,带上蔡徐坤就你的不对了吧 
1562,回复@_Nini_ni:站我坤坤 
1563,回复@蔡徐坤后入孙笑川:牛批 
1564,你还不如蔡徐坤呢，这种时候带上人家帮你分担一点网友的骂，恶心人。 
1565,听班长说这里有坦克开？ 
1566,去cctv7直播吧，军事频道，给我们讲讲履带怎么上油 
1567,围坤救奶奶？ 
1568,没素质，别带别人 
1569,这把我站cxk 
1570,回复@减负:我菜真是好看，奶奶比不起 
1571,我怀疑你是派来洗白蔡徐坤的哈哈哈 
