,comment
680,我不是喷子，但我必须要说一句，你真的令人厌恶。和他拍视频你咋没想过甜馨，不要拿那么可爱的女儿说事。 
681,所以前面的故事是为了铺垫吗？我省略了没看 哈哈哈 
682,没看懂你到底想表达什么，前面铺垫的是你演绎生涯体会到的不容易吗？可是这是你作为演员这个工作必经之路，你关键的还是没说，你说你是万千女孩中的普通一个人，不是，我们普通女孩结婚之后即使和另一半过不下去，是要明明白白结束一段感情之后再投入另一段，这是对感情负责人的人 
683,事后看你和贾乃亮登台同唱的样子，一点自责的感觉也没有 
684,网络暴力确实可怕 
685,我信你个鬼！亮哥人那么好，你居然敢那样做 
686,别人的家事真的跟任何人都无关，给与明星们网络暴力和为了利益不择手段的那些人，我觉得适可而止吧，生而为人，请你们务必善良。我们真的需要客观的一分为二的去看待这件事情。 
687,各自安好 便是晴天 
688,回复@Ms懵cc:有人去我那骂完我，问我群号，不知什么意思……哎，好多脑残！ 
689,千万别想不开，甜馨需要你 
690,网络上这些喷子真的是 ！ 人家家里事你们清楚么？ 发生什么你们清楚么？ 也许并不像表面上那么好 不要做任何评判 别人家的家事 
691,我不是喷子，但我必须要说一句，你真的令人厌恶。和他拍视频你咋没想过甜馨，不要拿那么可爱的女儿说事。 
692,所以前面的故事是为了铺垫吗？我省略了没看 哈哈哈 
693,没看懂你到底想表达什么，前面铺垫的是你演绎生涯体会到的不容易吗？可是这是你作为演员这个工作必经之路，你关键的还是没说，你说你是万千女孩中的普通一个人，不是，我们普通女孩结婚之后即使和另一半过不下去，是要明明白白结束一段感情之后再投入另一段，这是对感情负责人的人 
694,事后看你和贾乃亮登台同唱的样子，一点自责的感觉也没有 
695,网络暴力确实可怕 
696,看到你倆分开是心痛的，因为孩子。但是将就是不现实的，其实我特别能理解你，贾和你并不合适，从很多节目中发现，他不会是一个懂你的人，但他也不是不好，只是两个都很好的人在一起不合适就两个人都会显得不好，记得你说录爸爸去哪儿你们老吵架，就可以发现。 
697,加油  会过去的！我坚信 
