,comment
745,队员彼此之间不像队友，他们是最熟悉的陌生人。在球场上像一具具行尸走肉，很迷茫。没有灵魂，没有目标。缺乏沟通，交流，你踢你的，我踢我的，他问当时在想什么？他们备受煎熬，他们很压抑，他们也不想这么踢。或许，他们根本不应该出现在一个队伍里 
746,难为这么好的教练了，遇上这扶不起来的阿斗！ 
747,里皮内心
748,回复@LJ301V2:唉~ 
749,回复@普通京夫:刺激的中国足球 
750,快解散吧，憋丢国人脸了~ 
751,国足并不能靠一个人改变，整个项目认识偏差、落后、甚至弱智话，自己看不到，不从上至下的改变，光靠个别教练和队员是不管用的！教练别老换了，该什么样就什么样吧！自己都不敢承认，哪里会看出自己的差距 
752,回复@离人心上禾火:办公室里笑出了声 
753,早该辞了 国足没救 
754,足协还觉得差强人意呢！ 
755,我觉得他有点可怜，他可能觉得命比钱重要，再不走就气死了 
756,一把年纪钱无所谓了，别把命丢在中国了 
757,回复@离人心上禾火:哈哈 评论就服你 
758,唉，最后一球，真不能怪老张，这场赛也不能怪老里 
759,换了多少大牌教练，看似红火的联赛，到底给国足带来了什么改变？ 
760,回复@翌鑫哥:拿这么多钱还栽？ 
761,这是第几辞职的国足教练来着？基本可以解读为烂泥扶不上墙了吧？ 
762,回复@東京櫻花在巴黎綻放v:他低估了中国的颓废，高估了自己改变烂泥的能力。 
763,什么时候变成弱足无外交就好了 
764,让我也去试试主教练吧，反正谁都能当，谁去都是输 
765,吐槽  这样都踢不过处于战乱的国家 实属无能 
766,回复@财神姐:错，这是人机！！！ 
767,回复@Hevisha:笑死 
768,回复@LightChan:对对对82可以 
769,比赛有输有赢，不要那么矫情，都是中国人没必要那么较真 
770,回复@林易阿i:能那么高肯定还是看好国足的多，不然叙利亚热的话早降赔了。 
771,回复@HN-Adolph:随便拉几个人，也不会比他们踢的差，还乌龙球，服了！拿那么好的资源，你们配吗？天天队员拿着那么丰厚的待遇工资，吃喝玩乐？！我请求让我上去，年薪30万踢的比她们好！ 
772,哎……一言难尽……中国国足教练，就是一份“神差”…… 
773,我都不知道他为什么反复来接这个烂摊子，这不是一帮球员的问题，而是足球整个项目从上至下的问题，从小就教傻了，你期望几个月，一年就改变？旁边都是水，你说要生把火，不立刻浇灭了才怪！ 
774,中国男子足球最黑暗的一晚。不是输球多可怕，是这些球员没有荣誉感，把为国而战当成可有可无。真的要改变现在的足球架构和利益分配制度。不能够继续让利益毁掉下一代的中国足球青年。一个没有信仰没有荣誉感的团队，即使再多的嘱咐也枉然，金钱至上，应付，怕被俱乐部处罚，害怕受伤失去工资奖金。唉。 
775,回复@普通京夫:属于智商单范围吗？ 
776,回复@梁佰万:没办法，但是乒乓球影响力跟足球没法比 
777,我一直不明白为什么身边踢球好的朋友那么多，然而国足队员就是输，是国足的还不如热爱足球的业余足球爱好者吗？ 
778,回复@iridescent崔崔: 
779,回复@清越大魔王:秀儿送你上去 
780,叙利亚都没有足协 
781,没有超常发挥，不辞职难辞其咎 
782,没有超常发挥，不辞职难辞其咎 
783,回复@犹如漫长的夜晚:就因为战乱，为了逃命，也得拼命跑啊，跑得快才能活下来！中国男足就没有这压力！ 
784,国足实在不行搞十个守门员。成绩绝大多数都是0-0。就算被人进球那也只能说对方太会找空当了。不是你们男足的锅。 
785,皮里为什么辞职？我该做的都做了，但是你们依然这么烂！毫无成就感 
786,里皮还想多活几年 
787,回复@金坷垃销售代表:那全靠厨师，这个赛事里皮一个人能掌控？说你ma呢？ 
788,回复@王昆彭:没有责任和荣誉感就谈钱吧，中超中甲固定工资分几级，踢一场2万，4万，8万，10万每场，大胜奖金固定5万每场。踢国家队15万每场，赢球加5万。根本不用管，都卖力踢。 
789,铁打的国足 流水的教练 
790,回复@因特拉肯水牛:世界杯冠军教练比国产差，你想笑死我 
791,回复@仰望希望的人:赌球的遇上中国队，肯定100%成功率！ 
792,回复@因特拉肯水牛:确实不会更差了，都差差到底了 
793,国足猪球员脸皮厚得来用钢丝球都刷不干净。 
794,烂泥扶不上墙👏 
795,回复@可燃冰就是甲烷水合物: 所以那个时候的那届 是最强   进了世界杯 成为佳话 至少个人技术 体能 那份拼搏  精气神是可以的 现在 好软 散步 
796,本来对国足无感，看到里皮的无奈，还不如让有血性的人上场 
797,请原地解散.！ 
798,我现在都在怀疑中国人的基因是不是不适合踢足球啊 
799,里皮:我都不好意思拿这么高的薪水了，实在是烂泥扶不上墙，再这么玩儿下去，钱没挣到老子都要被气死了。 
800,回复@雷霆雨露倶是天恩:跟王刚有什么关系？ 
801,回复@离人心上禾火:会说话就出本书 
802,一言难尽 
803,关注中国男足的人们，你们有多么蛋疼！！！😒😒😒😒😒😒 
804,这2000万欧不是年薪  是晚节不保的精神损失费。在赚这么多钱的老人面前，我竟然是同情  辛苦了 
805,回复@豪小子是个小律师:范学警告 
806,老爷子尽力了 
807,里皮在发布会上说的是真的话，有些态度有问题的球员应滚出国家队。 
808,回复@子绾:@女生也可以很帅 
809,回复@仰望希望的人:@CURRYHAHA 哈哈哈哈哈哈哈哈哈哈哈 
810,貌似没有球探吧，这些人怎么进去的 
811,一路走好。银狐还是哪个银狐。不要让中国男子足球队气坏身子。 
812,里皮，你何必来中国丢这趟人呢，在欧洲辉煌了那么多年，最后为了点人民币晚节不保，不值啊！ 
813,回复@仰望希望的人:里皮怀疑国足在玩他 可是又找不到证据 
814,回复@多年以后9月11日:新疆，挂票 
815,回复@离人心上禾火:客场逼迫企鹅简直是太难了！就没个容易一点的？ 
816,高考足球加分，五年内出线，十年内夺冠 
817,回复@离人心上禾火:确实难几个乌龙下来3
818,回复@袁歡仔:人才，就你看球了？谁不知道要解围？但是每个解围的都往门里解？非要出来当懂球帝？ 
819,真香定律？ 
820,回复@离人心上禾火: 
821,回复@子绾:笑出鼻涕泡 
822,足协挺住 
823,上帝都扶不起中国男足了！我们办公室一早就在讨论，大家都认为男足就是给惯的，凭什么拿那么多钱，就这臭水平，好意思吗？ 
824,不是一家人，不进一家门。 
825,唉昨晚看俩小时球把人心累的。。。太累了。。都踢的是什么鬼。。传球传球传不好，盘带变速过人没有技巧没有能力，防守防守烂到爆炸，也没看到拼劲，配合还问题极大！没救了 
826,只要给高洪波和外教一样的权利，高洪波真的很适合国足教练职位，至少有自己的风格 
827,回复@清越大魔王:妈的，你要笑死我了 
828,回复@离人心上禾火:会说你就多说点 
829,里皮辞职，谁来带中国男足？把温格还有穆里尼奥请来如何？温格还有穆里尼奥会来么？他们根本不可能来。中国足协难道不想申请世界杯么？ 
830,老人家难为您了 
831,回复@呦呦卢鸣:关键人家还赢了。 
832,中国足球找不到自己的出路，从少儿足球开始就走错误路线。不忘初心，牢记使命，但却绕不开金钱和功力这道坎。 
833,里皮看清了，钱也他妈不要了，再不走晚节不保呀！中国足球被上帝诅咒了，谁来都没用！ 
834,哈佛的老师跑来教3流技校学生，你说你这不是找死嘛。 
835,回复@犹如漫长的夜晚:不止一次了 
836,老头想多活几年，不想被气死 
837,就算玉帝来也救不了这群猴子请来的逗逼，解散吧，别丢人现眼了。 
838,赶紧走就对了！国足神仙来了也出不了成绩！ 
839,果然国足输球的评论跟男篮输球的评论就是不一样 
840,愁容满面的老头儿。 
841,差强人意了解一下 
842,里皮要被当场气死 
843,一群人在踢养生足球连想赢球的心气都没有，就算没有这个乌龙球也一样是输 
844,国足们中超踢的多香？豪车美女包机样样全 还有心思给国家卖命？ 
845,中国足球是灭霸，毁人不倦。 
846,依然在技术战术层面讨论这一场球的得失是在浪费网络资源，相信足鞋知道这个结局，足鞋和里皮早有预见。一个巴顿将军带领的乌合之众的军队只有溃败一种可能。国足的比赛我数十年钱就障目掩耳了。 
847,小里也太难了 
848,回复@董秋寒呢:哈哈哈哈主办世界杯不香吗 
849,男子足球这个项目可以在中国取消了 
850,养猪都比养他们有用 
851,一个教练辞职算什么，足协领导没一个敢担责任的，是舍不得自己的乌纱帽吧 
852,回复@小玖家小柒:@你是魔鬼吗159357 
853,用教练不？我实况足球用中国队能赢日本韩国，不用给那么高工资，但是得提供吃住 
854,哈哈哈心疼里皮 
855,回复@犹如漫长的夜晚:叙利亚都打完了 
856,回复@犹如漫长的夜晚:不止是战乱      叙利亚练足协都没有      就等于随便找十几个人干翻中国⚽       可想而知 中国足球有多少混吃等死的 
857,求你们了，给他们降工资，踢球这么烂，收入这么高，真不知道哪里来给他们发工资的勇气 
858,里皮
859,烂泥扶不上墙！赶紧解散吧！ 
860,把里皮气着了 
861,想知道昨晚有几个要吃降压药的 
862,解散国足吧 真的！浪费这么多钱 
863,回复@王昆彭:去新疆找啊，那里小朋友是真热爱足球，从小自己培养啊，靠别人有什么用。毛主席说独立自主，自力更生 
864,回复@离人心上禾火:哈哈哈哈哈哈哈哈 
865,回复@仰望希望的人:名帅们最惧怕的球队 
866,国足已经虱子多了不咬，骂多了不愁了。 
867,所以给男足这么多钱干嘛，还不如提高乒乓球，女排的工资，不要浪费资源浪费钱了，没听过取长补短吗！！！！！！ 
868,里皮:钱我不赚了，求求你们放过我 
869,我觉得解散中国男子足球吧，多少年了，除了花钱没有一点起色，三大球男子项目全都萎靡不振也是醉了，都扔部队魔鬼操练估计精气神能好一点 
870,回复@离人心上禾火:@卞毓伟呀 
871,回复@路见不平official:@你是魔鬼吗159357  
872,回复@HN-Adolph:赔率太低了，知道就是输，赚不了钱 
873,其实里皮还是可以的，至少菲利宾那场还可以的，但是这场乌龙有点大 
874,我不懂叙利亚是不是真的有多厉害 但是国家给国足这么好的训练条件  都踢不过叙利亚…到底是不够努力还是真的天生不是这个料？也不是真的想站着说话不腰疼 但是我真的搞不懂啊  
